seller,vehicle,country,address,id_annuncio,asking_price,conditional_on_price,price,link_annuncio,vehicle_user_desc
Carlo Mara Motors Srl,Peugeot 208,IT,21053 Castellanza - Varese- Va,9f00b06a-1672-487a-86cf-bae0089c086a,"€ 29.500,- 12",12,29500,https://www.autoscout24.it/annunci/peugeot-208-motore-elettrico-136-cv-5-porte-gt-l-elettrica-blu-azzurro-9f00b06a-1672-487a-86cf-bae0089c086a?cldtidx=14&cldtsrc=listPage,motore elettrico 136 CV 5 porte GT L
Bonera Spa,smart forTwo,IT,25135 Brescia - Bs,71da5cd1-4248-4027-86a8-803b79a49b56,"€ 20.500,- 12",12,20500,https://www.autoscout24.it/annunci/smart-fortwo-eq-passion-my19-elettrica-nero-71da5cd1-4248-4027-86a8-803b79a49b56?cldtidx=15&cldtsrc=listPage,eq Passion my19
Bonera Spa,smart forTwo,IT,25135 Brescia - Bs,021a0031-0cae-4011-9339-cbd9e9a7c1ff,"€ 18.199,- 12",12,18199,https://www.autoscout24.it/annunci/smart-fortwo-eq-passion-my19-elettrica-argento-021a0031-0cae-4011-9339-cbd9e9a7c1ff?cldtidx=16&cldtsrc=listPage,eq Passion my19
Bonera Spa,smart forTwo,IT,25135 Brescia - Bs,898f2837-5a86-444a-919c-d0fb9bc645ae,"€ 18.499,- 12",12,18499,https://www.autoscout24.it/annunci/smart-fortwo-eq-passion-my19-elettrica-bianco-898f2837-5a86-444a-919c-d0fb9bc645ae?cldtidx=17&cldtsrc=listPage,eq Passion my19
Bonera Spa,smart forTwo,IT,25135 Brescia - Bs,ad8f6e1c-6970-4b12-863a-05a00ec57336,"€ 18.900,- 12",12,18900,https://www.autoscout24.it/annunci/smart-fortwo-eq-passion-my19-elettrica-argento-ad8f6e1c-6970-4b12-863a-05a00ec57336?cldtidx=18&cldtsrc=listPage,eq Passion my19
Bonera Spa,smart forTwo,IT,25135 Brescia - Bs,b8adcb67-5935-4f0e-84f9-0b412a58dba5,"€ 18.399,- 12",12,18399,https://www.autoscout24.it/annunci/smart-fortwo-eq-passion-my19-elettrica-bianco-b8adcb67-5935-4f0e-84f9-0b412a58dba5?cldtidx=19&cldtsrc=listPage,eq Passion my19
Progresso Milano,Opel Corsa,Gaetano,IT,9ab5de5f-eb37-4124-ab9a-f2c896eb19f3,"€ 26.490,- 12",12,26490,https://www.autoscout24.it/annunci/opel-corsa-e-5-porte-elegance-elettrica-blu-azzurro-9ab5de5f-eb37-4124-ab9a-f2c896eb19f3?cldtidx=20&cldtsrc=listPage,-e 5 porte Elegance
Progresso Milano,Opel Corsa,IT,20099 Sesto San Giovanni - Milano,0f58ce01-4ff1-4085-b117-a5adebf846e6,"€ 25.990,- 12",12,25990,https://www.autoscout24.it/annunci/opel-corsa-e-5-porte-elegance-elettrica-arancione-0f58ce01-4ff1-4085-b117-a5adebf846e6?cldtidx=1&cldtsrc=listPage,-e 5 porte Elegance
Queencar srl Pianezza,Mitsubishi I-MiEV,IT,10044 Pianezza - Torino - To,90082be5-d9cd-4ef2-9028-ea6470d8b6f4,"€ 22.890,- 2",2,22890,https://www.autoscout24.it/annunci/mitsubishi-i-miev-5p-elettrica-90082be5-d9cd-4ef2-9028-ea6470d8b6f4?cldtidx=2&cldtsrc=listPage,5p.
Queencar srl,Mitsubishi I-MiEV,IT,10022 Carmagnola - Torino,cf1c9efd-1c3d-4103-b269-99c212efab31,"€ 22.890,- 2",2,22890,https://www.autoscout24.it/annunci/mitsubishi-i-miev-5p-elettrica-cf1c9efd-1c3d-4103-b269-99c212efab31?cldtidx=3&cldtsrc=listPage,5p.
AUTOTORINO SPA,MINI Cooper,IT,22100 Como - Co,8fdfc4b6-b48b-4c43-b7fa-b8f2cf9ac856,"€ 36.900,- 12",12,36900,https://www.autoscout24.it/annunci/mini-cooper-se-xl-elettrica-nero-8fdfc4b6-b48b-4c43-b7fa-b8f2cf9ac856?cldtidx=4&cldtsrc=listPage,SE XL
AUTOTORINO SPA,MINI Cooper,IT,22100 Como - Co,ca670c47-4b21-4d63-b0da-0576b1fe4fff,"€ 33.900,- 12",12,33900,https://www.autoscout24.it/annunci/mini-cooper-se-l-elettrica-ca670c47-4b21-4d63-b0da-0576b1fe4fff?cldtidx=5&cldtsrc=listPage,SE L
De Benedetti Srl,Peugeot 208,IT,19038 Sarzana - La Spezia - Sp,9d6e1a41-176d-4524-96c7-54b36313a9b1,"€ 27.000,- 2",2,27000,https://www.autoscout24.it/annunci/peugeot-208-motore-elettrico-136-cv-5-porte-allure-elettrica-bianco-9d6e1a41-176d-4524-96c7-54b36313a9b1?cldtidx=6&cldtsrc=listPage,motore elettrico 136 CV 5 porte Allure
Becast Automobili Srl,Kia Niro,Marco Padoan,IT,63a08410-22b6-4678-b91d-f17357c6c224,"€ 37.600,- 12",12,37600,https://www.autoscout24.it/annunci/kia-niro-e-64-kwh-evolution-pronta-consegna-elettrica-grigio-63a08410-22b6-4678-b91d-f17357c6c224?cldtidx=7&cldtsrc=listPage,e- 64 kWh Evolution PRONTA CONSEGNA
Breggie Srl,Opel Corsa,IT,35043 Monselice - Padova - Pd,d4ac949f-1810-4562-b0fc-6925f87bcd10,"€ 24.450,- 2",2,24450,https://www.autoscout24.it/annunci/opel-corsa-e-elegance-136cv-elettrica-elettrica-arancione-d4ac949f-1810-4562-b0fc-6925f87bcd10?cldtidx=8&cldtsrc=listPage,e-Elegance 136cv Elettrica
Frattin Auto Srl,Peugeot iOn,IT,36022 Cassola - Vi,56493b6e-722d-4dae-9d25-02dcc73258c5,"€ 15.490,- 12",12,15490,https://www.autoscout24.it/annunci/peugeot-ion-active-elettrica-bianco-56493b6e-722d-4dae-9d25-02dcc73258c5?cldtidx=9&cldtsrc=listPage,Active
Piemme Auto Srl,Opel Corsa,IT,43040 Felegara – Parma - Pr,79443734-cc29-4484-b4bb-027d63591e5c,"€ 28.900,- 12",12,28900,https://www.autoscout24.it/annunci/opel-corsa-e-5-porte-elegance-elettrica-blu-azzurro-79443734-cc29-4484-b4bb-027d63591e5c?cldtidx=10&cldtsrc=listPage,e 5 porte Elegance
Cisa 2000 Srl,Opel Corsa,responsabile Vetture Nuove,IT,c32e84b2-0101-4ac1-865b-2350df3bb468,"€ 23.900,- 12",12,23900,https://www.autoscout24.it/annunci/opel-corsa-e-5-porte-elegance-elettrica-blu-azzurro-c32e84b2-0101-4ac1-865b-2350df3bb468?cldtidx=11&cldtsrc=listPage,-e 5 porte Elegance
Cisa 2000 Srl,Opel Corsa,IT,40131 Bologna - Bo,a7581e02-1158-4527-8843-51a3e71b6ea4,"€ 23.400,- 12",12,23400,https://www.autoscout24.it/annunci/opel-corsa-e-5-porte-elegance-elettrica-arancione-a7581e02-1158-4527-8843-51a3e71b6ea4?cldtidx=12&cldtsrc=listPage,-e 5 porte Elegance
Centro Auto Srl,Peugeot 208,IT,10015 Ivrea - Torino - To,9b6db09d-e738-4314-a7d4-594d73451ca8,"€ 29.000,- 2",2,29000,https://www.autoscout24.it/annunci/peugeot-208-gt-full-electric-elettrica-blu-azzurro-9b6db09d-e738-4314-a7d4-594d73451ca8?cldtidx=13&cldtsrc=listPage,GT - Full_Electric
Cittadella dell’ Auto – Autosogno – Supercar,Citroen C-Zero,IT,24126 Bergamo - Bg,33b5a6cc-8f97-4148-a159-2fc964dd9fcf,"€ 14.900,- 2",2,14900,https://www.autoscout24.it/annunci/citroen-c-zero-full-electric-seduction-plus-elettrica-bianco-33b5a6cc-8f97-4148-a159-2fc964dd9fcf?cldtidx=14&cldtsrc=listPage,Full Electric Seduction Plus
Gruppo Carmeli SpA,Nissan Leaf,IT,24035 Curno BG,1e6f6b3d-4ff1-4310-b8b5-c5918460f1c8,"€ 29.300,- 12",12,29300,https://www.autoscout24.it/annunci/nissan-leaf-n-connecta-40kwh-nuova-cerchi-17-navi-elettrica-bianco-1e6f6b3d-4ff1-4310-b8b5-c5918460f1c8?cldtidx=15&cldtsrc=listPage,"N-Connecta 40KWH , NUOVA! - CERCHI 17"" - NAVI"
Dalma Srl,Citroen C-Zero,IT,20020 Solaro - Milano,c536e018-406a-40ea-b209-b084c017bfb9,"€ 11.900,- 12",12,11900,https://www.autoscout24.it/annunci/citroen-c-zero-full-electric-airdream-seduction-elettrica-bianco-c536e018-406a-40ea-b209-b084c017bfb9?cldtidx=16&cldtsrc=listPage,Full Electric airdream Seduction
Gruppo Carmeli SpA,Nissan Leaf,IT,25010 San Zeno Naviglio,51abf290-a1ab-487d-a7d0-b8cdbd2b41f5,"€ 30.900,- 12",12,30900,https://www.autoscout24.it/annunci/nissan-leaf-business-40-kwh-nuova-da-immatricolare-elettrica-argento-51abf290-a1ab-487d-a7d0-b8cdbd2b41f5?cldtidx=17&cldtsrc=listPage,"Business 40 kWh , NUOVA DA IMMATRICOLARE"
Gruppo Carmeli SpA,Nissan Leaf,IT,25010 San Zeno Naviglio,6865132e-bb38-41a5-8a4a-1c37f5bceb21,"€ 28.900,- 12",12,28900,https://www.autoscout24.it/annunci/nissan-leaf-acenta-40-kwh-nuova-cerchi-16-navi-elettrica-bianco-6865132e-bb38-41a5-8a4a-1c37f5bceb21?cldtidx=18&cldtsrc=listPage,"Acenta 40 kWh , NUOVA - CERCHI 16"" - NAVI"
Gruppo Carmeli SpA,Nissan Leaf,IT,24035 Curno BG,a7eac4d0-11e7-4fcd-9283-f6a4ad00460a,"€ 40.900,- 12",12,40900,https://www.autoscout24.it/annunci/nissan-leaf-e-62kwh-tekna-nuova-da-immatricolare-elettrica-bianco-a7eac4d0-11e7-4fcd-9283-f6a4ad00460a?cldtidx=19&cldtsrc=listPage,"E+ 62KWH Tekna , NUOVA DA IMMATRICOLARE"
Gruppo Carmeli SpA,Nissan Leaf,IT,24035 Curno BG,9f677ec5-8d57-48ea-a8e3-5e307ee6d488,"€ 30.900,- 12",12,30900,https://www.autoscout24.it/annunci/nissan-leaf-business-40-kwh-nuova-da-immatricolare-elettrica-argento-9f677ec5-8d57-48ea-a8e3-5e307ee6d488?cldtidx=20&cldtsrc=listPage,"Business 40 kWh , NUOVA DA IMMATRICOLARE"
Gruppo Carmeli SpA,Nissan Leaf,IT,24035 Curno BG,efe349b6-f60a-4b9f-b4eb-691a6ceb7206,"€ 28.900,- 12",12,28900,https://www.autoscout24.it/annunci/nissan-leaf-acenta-40-kwh-nuova-cerchi-16-navi-elettrica-bianco-efe349b6-f60a-4b9f-b4eb-691a6ceb7206?cldtidx=1&cldtsrc=listPage,"Acenta 40 kWh , NUOVA - CERCHI 16"" - NAVI"
Gruppo Carmeli SpA,Nissan Leaf,IT,24035 Curno BG,97ee1ad0-3887-4d51-b164-abc2e71776ac,"€ 33.900,- 12",12,33900,https://www.autoscout24.it/annunci/nissan-leaf-tekna-40-kwh-122cv-nuova-propilot-park-elettrica-bianco-97ee1ad0-3887-4d51-b164-abc2e71776ac?cldtidx=2&cldtsrc=listPage,"Tekna 40 kWh 122CV , NUOVA - PROPILOT PARK"
Gruppo Carmeli SpA,Nissan Leaf,IT,24035 Curno BG,101ddb66-f1c5-4680-ae7d-e5f09198360c,"€ 33.400,- 12",12,33400,https://www.autoscout24.it/annunci/nissan-leaf-tekna-40-kwh-122cv-nuova-propilot-park-elettrica-grigio-101ddb66-f1c5-4680-ae7d-e5f09198360c?cldtidx=3&cldtsrc=listPage,"Tekna 40 kWh 122CV , NUOVA - PROPILOT PARK"
Gruppo Carmeli SpA,Nissan Leaf,IT,25010 San Zeno Naviglio,c787c1be-f505-41ea-b9ca-c9514acf4ab1,"€ 33.900,- 12",12,33900,https://www.autoscout24.it/annunci/nissan-leaf-tekna-40-kwh-122cv-nuova-propilot-park-elettrica-bianco-c787c1be-f505-41ea-b9ca-c9514acf4ab1?cldtidx=4&cldtsrc=listPage,"Tekna 40 kWh 122CV , NUOVA - PROPILOT PARK"
Gruppo Carmeli SpA,Nissan Leaf,IT,25010 San Zeno Naviglio,1ff85e2c-29f7-40e0-accd-7ca1e177c342,"€ 33.400,- 12",12,33400,https://www.autoscout24.it/annunci/nissan-leaf-tekna-40-kwh-122cv-nuova-propilot-park-elettrica-grigio-1ff85e2c-29f7-40e0-accd-7ca1e177c342?cldtidx=5&cldtsrc=listPage,"Tekna 40 kWh 122CV , NUOVA - PROPILOT PARK"
Auto 5 Snc,Citroen C-Zero,IT,35129 Padova - Pd,6f095dc5-018e-47df-aaf8-2a86bce3ca63,"€ 13.900,- 2",2,13900,https://www.autoscout24.it/annunci/citroen-c-zero-full-electric-seduction-plus-elettrica-bianco-6f095dc5-018e-47df-aaf8-2a86bce3ca63?cldtidx=6&cldtsrc=listPage,Full Electric Seduction Plus
Nissauto Spa,Nissan Leaf,IT,10155 Torino - To,7ee951e4-f646-43a1-a605-97a1bb59afe2,"€ 29.900,- 12",12,29900,https://www.autoscout24.it/annunci/nissan-leaf-tekna-40-kwh-propilot-park-elettrica-bianco-7ee951e4-f646-43a1-a605-97a1bb59afe2?cldtidx=7&cldtsrc=listPage,Tekna 40 kWh ProPilot Park
AUTOVANTI MONZA,BMW i3,IT,20900 Monza - Monza Brianza - Mb,1eeff3c0-573b-4eff-9c56-f2e31a1437ed,"€ 34.900,- 12",12,34900,https://www.autoscout24.it/annunci/bmw-i3-i01-120-ah-elettrica-blu-azzurro-1eeff3c0-573b-4eff-9c56-f2e31a1437ed?cldtidx=8&cldtsrc=listPage,(I01) 120 Ah
Autoleone 2 Srl & Lancar Spa,Peugeot iOn,IT,10092 Beinasco - Torino - To,b50e6379-f3f0-49c3-8894-48c5957122f7,"€ 19.400,- 2",2,19400,https://www.autoscout24.it/annunci/peugeot-ion-active-elettrica-bianco-b50e6379-f3f0-49c3-8894-48c5957122f7?cldtidx=9&cldtsrc=listPage,Active
Silvauto S.p.A,Renault ZOE,IT,24064 Grumello del Monte - Bergamo,9e2c642c-cf52-4bad-a4f6-e9d9912cfa3c,"€ 11.950,- 12",12,11950,https://www.autoscout24.it/annunci/renault-zoe-life-r110-flex108-cv-52-kw-superincentivo-silvauto-elettrica-rosso-9e2c642c-cf52-4bad-a4f6-e9d9912cfa3c?cldtidx=10&cldtsrc=listPage,LIFE R110 FLEX108 CV 52 KW-SUPERINCENTIVO SILVAUTO
Queencar srl Torino,Mitsubishi I-MiEV,IT,10044 Torino - TO,0c059d15-f126-475d-a321-ec9a70324ece,"€ 22.890,- 2",2,22890,https://www.autoscout24.it/annunci/mitsubishi-i-miev-5p-elettrica-0c059d15-f126-475d-a321-ec9a70324ece?cldtidx=11&cldtsrc=listPage,5p.
Targa Monza Srl,Aixam City,IT,20900 Monza - Monza Brianza - Mb,14e6ed5b-f26d-4579-8b5c-75736e9d0b18,"€ 16.900,- 12",12,16900,https://www.autoscout24.it/annunci/aixam-city-e-premium-sensation-elettrica-14e6ed5b-f26d-4579-8b5c-75736e9d0b18?cldtidx=12&cldtsrc=listPage,e Premium Sensation
Autopiu Srl,Citroen C-Zero,Autopiù,IT,75df9fca-c92f-48ca-af98-553551936a3f,"€ 14.300,- 12",12,14300,https://www.autoscout24.it/annunci/citroen-c-zero-full-electric-seduction-plus-elettrica-grigio-75df9fca-c92f-48ca-af98-553551936a3f?cldtidx=13&cldtsrc=listPage,Full Electric Seduction Plus
Drive Srl,Citroen C-Zero,IT,20831 Seregno - Monza Brianza - Mb,8999900c-73d1-4253-88a6-e76f05a4b45c,"€ 12.500,- 12",12,12500,https://www.autoscout24.it/annunci/citroen-c-zero-full-electric-airdream-seduction-elettrica-bianco-8999900c-73d1-4253-88a6-e76f05a4b45c?cldtidx=14&cldtsrc=listPage,Full Electric airdream Seduction
Enrico Giovanzana Srl,Renault ZOE,IT,46047 Porto Mantovano - Mantova - Mn,8bb28234-252f-4321-85ac-ed9a55a944c6,"€ 23.500,- 2",2,23500,https://www.autoscout24.it/annunci/renault-zoe-intens-r110-flex-elettrica-lilla-8bb28234-252f-4321-85ac-ed9a55a944c6?cldtidx=15&cldtsrc=listPage,Intens R110 Flex
Autorel Spa,Renault ZOE,IT,29122 Piacenza - Pc,e74adfaf-d1ad-4a0c-b35c-32dc53b14955,"€ 12.000,- 12",12,12000,https://www.autoscout24.it/annunci/renault-zoe-intens-r110-flex-elettrica-bianco-e74adfaf-d1ad-4a0c-b35c-32dc53b14955?cldtidx=16&cldtsrc=listPage,Intens R110 Flex
Autopiu Srl,Citroen C-Zero,IT,40128 Bologna - Bo,ea077397-fa16-4b1b-82b1-b72bb36f835e,"€ 22.900,- 12",12,22900,https://www.autoscout24.it/annunci/citroen-c-zero-full-electric-airdream-seduction-elettrica-bianco-ea077397-fa16-4b1b-82b1-b72bb36f835e?cldtidx=17&cldtsrc=listPage,Full Electric airdream Seduction
F.lli Nani Srl,Peugeot 208,IT,54100 Massa - Ms,f1075e0b-79cd-4643-8ab0-87f41c94f338,"€ 26.700,- 1",1,26700,https://www.autoscout24.it/annunci/peugeot-208-2-serie-motore-elettrico-136-cv-5-porte-gt-elettrica-blu-azzurro-f1075e0b-79cd-4643-8ab0-87f41c94f338?cldtidx=1&cldtsrc=listPage,2ª serie motore elettrico 136 CV 5 porte GT
Theorema Spa,Opel Corsa,IT,10141 Torino - To,bbdf62f8-f8b0-4cbe-8ae8-3c8ab70bf1ac,"€ 28.130,- 1",1,28130,https://www.autoscout24.it/annunci/opel-corsa-v-e-elegance-elettrica-100kw-elettrica-blu-azzurro-bbdf62f8-f8b0-4cbe-8ae8-3c8ab70bf1ac?cldtidx=2&cldtsrc=listPage,V E-ELEGANCE ELETTRICA 100KW
Theorema Spa,Opel Corsa,IT,10141 Torino - TO,715bb9f2-096f-4cf6-9c99-d06d62a3ba4c,"€ 28.130,- 1",1,28130,https://www.autoscout24.it/annunci/opel-corsa-v-e-elegance-elettrica-100kw-elettrica-blu-azzurro-715bb9f2-096f-4cf6-9c99-d06d62a3ba4c?cldtidx=3&cldtsrc=listPage,V E-ELEGANCE ELETTRICA 100KW
Automilano Srl,Peugeot Partner,Reparto Vendite,IT,5003c685-6227-4493-bd83-242d0ac01378,"€ 14.700,- 12",12,14700,https://www.autoscout24.it/annunci/peugeot-partner-full-electric-l2-furgone-premium-elettrica-bianco-5003c685-6227-4493-bd83-242d0ac01378?cldtidx=1&cldtsrc=listPage,Full Electric L2 Furgone Premium
Automilano srl,Peugeot Partner,Reparto Vendite,IT,c3f8acc5-0df9-494b-bb5f-48078c587a53,"€ 14.700,- 12",12,14700,https://www.autoscout24.it/annunci/peugeot-partner-full-electric-l2-furgone-premium-elettrica-bianco-c3f8acc5-0df9-494b-bb5f-48078c587a53?cldtidx=2&cldtsrc=listPage,Full Electric L2 Furgone Premium
Automilano Srl,Peugeot Partner,IT,22070 Grandate - CO,79ba97f9-2a8e-4aa2-bc2a-bed67c720e35,"€ 13.850,- 12",12,13850,https://www.autoscout24.it/annunci/peugeot-partner-full-electric-l1-furgone-premium-elettrica-bianco-79ba97f9-2a8e-4aa2-bc2a-bed67c720e35?cldtidx=3&cldtsrc=listPage,Full Electric L1 Furgone Premium
Automilano srl,Peugeot Partner,Reparto Vendite,IT,270b0a6d-1e8d-4157-a131-4f9ebc9cb02c,"€ 13.850,- 12",12,13850,https://www.autoscout24.it/annunci/peugeot-partner-full-electric-l1-furgone-premium-elettrica-bianco-270b0a6d-1e8d-4157-a131-4f9ebc9cb02c?cldtidx=4&cldtsrc=listPage,Full Electric L1 Furgone Premium
Saicar Srl,Renault Kangoo,IT,10071 Mappano Di Borgaro - Torino - To,7298805d-86f8-416a-ba92-84bac2cc9984,"€ 17.525,- 12",12,17525,https://www.autoscout24.it/annunci/renault-kangoo-z-e-ice-flex-4p-furgone-elettrica-grigio-7298805d-86f8-416a-ba92-84bac2cc9984?cldtidx=5&cldtsrc=listPage,Z.E. Ice Flex 4p. Furgone
